file_a,file_b,cochange_count,jaccard
src/lib/staff-menu.ts,src/pages/staff/sales/index.astro,2,0.181818
package.json,src/lib/checkout-pricing.ts,3,0.107143
package.json,src/lib/maintenance/backup.ts,5,0.178571
package.json,tests/backup-drill.test.ts,2,0.076923
package.json,tests/inventory-reconcile.test.ts,2,0.076923
src/lib/checkout-pricing.ts,src/lib/maintenance/backup.ts,3,0.333333
src/lib/checkout-pricing.ts,src/lib/maintenance/inventory-reconcile.ts,2,0.285714
src/lib/checkout-pricing.ts,src/lib/payments.ts,2,0.200000
src/lib/checkout-pricing.ts,src/lib/rbac.ts,2,0.142857
src/lib/checkout-pricing.ts,src/pages/api/staff/returns/[id]/approve.ts,2,0.250000
src/lib/checkout-pricing.ts,tests/backup-drill.test.ts,2,0.400000
src/lib/checkout-pricing.ts,tests/inventory-reconcile.test.ts,2,0.400000
src/lib/maintenance/backup.ts,src/lib/maintenance/inventory-reconcile.ts,3,0.375000
src/lib/maintenance/backup.ts,src/lib/payments.ts,2,0.166667
src/lib/maintenance/backup.ts,src/lib/rbac.ts,3,0.200000
src/lib/maintenance/backup.ts,src/pages/api/staff/returns/[id]/approve.ts,3,0.333333
src/lib/maintenance/backup.ts,tests/backup-drill.test.ts,2,0.285714
src/lib/maintenance/backup.ts,tests/inventory-reconcile.test.ts,2,0.285714
src/lib/maintenance/inventory-reconcile.ts,tests/backup-drill.test.ts,2,0.500000
src/lib/maintenance/inventory-reconcile.ts,tests/inventory-reconcile.test.ts,2,0.500000
tests/backup-drill.test.ts,tests/inventory-reconcile.test.ts,2,1.000000
package.json,scripts/migrate.ts,2,0.076923
package.json,src/lib/maintenance/archive.ts,3,0.115385
package.json,tests/checkout.test.ts,2,0.071429
src/lib/checkout-pricing.ts,src/lib/maintenance/archive.ts,2,0.333333
src/lib/checkout-pricing.ts,tests/checkout.test.ts,2,0.285714
src/lib/cron-dispatch.ts,src/lib/maintenance/archive.ts,3,0.333333
src/lib/cron-dispatch.ts,src/lib/maintenance/backup.ts,4,0.333333
src/lib/cron-dispatch.ts,tests/checkout.test.ts,3,0.300000
src/lib/maintenance/archive.ts,src/lib/maintenance/backup.ts,3,0.428571
README.md,package.json,4,0.125000
README.md,scripts/csp-hashes-plugin.mjs,2,0.200000
README.md,src/entry-cloudflare.ts,3,0.187500
README.md,src/lib/ai-client.ts,2,0.181818
README.md,src/lib/content-moderation.ts,2,0.200000
README.md,src/lib/cron-dispatch.ts,2,0.117647
README.md,src/lib/maintenance/partial-prepay.ts,2,0.181818
README.md,src/lib/payments.ts,2,0.133333
README.md,src/lib/rbac.ts,2,0.105263
README.md,src/middleware.ts,4,0.200000
README.md,src/pages/api/payments/create.ts,2,0.142857
README.md,src/pages/api/payments/webhook.ts,3,0.200000
README.md,src/pages/api/staff/login.ts,3,0.130435
README.md,src/pages/api/staff/logout.ts,2,0.153846
README.md,src/pages/api/staff/orders/[id]/confirm.ts,2,0.133333
README.md,src/pages/api/staff/orders/create.ts,2,0.095238
package.json,scripts/csp-hashes-plugin.mjs,2,0.076923
package.json,src/lib/ai-client.ts,2,0.074074
package.json,src/lib/analytics.ts,2,0.076923
package.json,src/lib/audit.ts,3,0.111111
package.json,src/lib/cache-api.ts,2,0.071429
package.json,src/lib/content-moderation.ts,2,0.076923
package.json,src/lib/maintenance/partial-prepay.ts,2,0.074074
package.json,src/lib/maintenance/sitemap.ts,2,0.076923
package.json,src/pages/api/payments/create.ts,2,0.066667
package.json,src/pages/api/staff/logout.ts,2,0.068966
package.json,src/pages/api/staff/orders/[id]/confirm.ts,3,0.100000
scripts/csp-hashes-plugin.mjs,src/entry-cloudflare.ts,2,0.222222
scripts/csp-hashes-plugin.mjs,src/lib/ai-client.ts,2,0.666667
scripts/csp-hashes-plugin.mjs,src/lib/content-moderation.ts,2,1.000000
scripts/csp-hashes-plugin.mjs,src/middleware.ts,2,0.142857
src/entry-cloudflare.ts,src/lib/ai-client.ts,2,0.200000
src/entry-cloudflare.ts,src/lib/analytics.ts,2,0.222222
src/entry-cloudflare.ts,src/lib/cache-api.ts,2,0.181818
src/entry-cloudflare.ts,src/lib/content-moderation.ts,2,0.222222
src/entry-cloudflare.ts,src/lib/maintenance/backup.ts,2,0.142857
src/entry-cloudflare.ts,src/lib/maintenance/partial-prepay.ts,2,0.200000
src/entry-cloudflare.ts,src/lib/maintenance/reconciliation.ts,2,0.166667
src/entry-cloudflare.ts,src/lib/maintenance/sitemap.ts,2,0.222222
src/entry-cloudflare.ts,src/lib/rbac.ts,3,0.176471
src/entry-cloudflare.ts,src/middleware.ts,5,0.277778
src/entry-cloudflare.ts,src/pages/api/payments/webhook.ts,3,0.214286
src/entry-cloudflare.ts,src/pages/api/staff/logout.ts,2,0.166667
src/entry-cloudflare.ts,src/pages/api/staff/orders/[id]/confirm.ts,2,0.142857
src/entry-cloudflare.ts,src/pages/api/staff/returns/[id]/approve.ts,2,0.166667
src/lib/ai-client.ts,src/lib/content-moderation.ts,2,0.666667
src/lib/ai-client.ts,src/middleware.ts,2,0.133333
src/lib/analytics.ts,src/lib/cache-api.ts,2,0.500000
src/lib/analytics.ts,src/lib/cron-dispatch.ts,2,0.222222
src/lib/analytics.ts,src/lib/maintenance/backup.ts,2,0.285714
src/lib/analytics.ts,src/lib/maintenance/reconciliation.ts,2,0.400000
src/lib/analytics.ts,src/lib/maintenance/sitemap.ts,2,1.000000
src/lib/analytics.ts,src/lib/rbac.ts,2,0.181818
src/lib/analytics.ts,src/middleware.ts,2,0.142857
src/lib/analytics.ts,src/pages/api/checkout.ts,2,0.117647
src/lib/analytics.ts,src/pages/api/payments/webhook.ts,2,0.250000
src/lib/analytics.ts,src/pages/api/staff/login.ts,2,0.125000
src/lib/analytics.ts,src/pages/api/staff/orders/create.ts,2,0.153846
src/lib/analytics.ts,src/pages/api/staff/returns/[id]/approve.ts,2,0.400000
src/lib/analytics.ts,src/queues/consumers.ts,2,0.166667
src/lib/audit.ts,src/lib/cron-dispatch.ts,2,0.181818
src/lib/audit.ts,src/lib/maintenance/archive.ts,2,0.400000
src/lib/audit.ts,src/lib/maintenance/backup.ts,2,0.222222
src/lib/audit.ts,src/lib/rbac.ts,2,0.153846
src/lib/audit.ts,src/middleware.ts,2,0.125000
src/lib/audit.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.250000
src/lib/audit.ts,src/pages/api/staff/login.ts,3,0.176471
src/lib/audit.ts,src/pages/api/staff/logout.ts,2,0.285714
src/lib/audit.ts,src/pages/api/staff/orders/[id]/confirm.ts,2,0.222222
src/lib/audit.ts,src/pages/api/staff/orders/create.ts,2,0.133333
src/lib/cache-api.ts,src/lib/cron-dispatch.ts,2,0.181818
src/lib/cache-api.ts,src/lib/maintenance/backup.ts,2,0.222222
src/lib/cache-api.ts,src/lib/maintenance/sitemap.ts,2,0.500000
src/lib/cache-api.ts,src/lib/rbac.ts,2,0.153846
src/lib/cache-api.ts,src/middleware.ts,2,0.125000
src/lib/cache-api.ts,src/pages/api/payments/webhook.ts,2,0.200000
src/lib/checkout-pricing.ts,src/middleware.ts,2,0.117647
src/lib/checkout-pricing.ts,src/pages/api/staff/login.ts,2,0.105263
src/lib/content-moderation.ts,src/middleware.ts,2,0.142857
src/lib/cron-dispatch.ts,src/lib/maintenance/partial-prepay.ts,2,0.200000
src/lib/cron-dispatch.ts,src/lib/maintenance/sitemap.ts,2,0.222222
src/lib/cron-dispatch.ts,src/pages/api/staff/logout.ts,2,0.166667
src/lib/cron-dispatch.ts,src/pages/api/staff/orders/[id]/confirm.ts,3,0.230769
src/lib/maintenance/archive.ts,src/middleware.ts,2,0.133333
src/lib/maintenance/archive.ts,src/pages/api/staff/orders/create.ts,2,0.142857
src/lib/maintenance/backup.ts,src/lib/maintenance/reconciliation.ts,2,0.200000
src/lib/maintenance/backup.ts,src/lib/maintenance/sitemap.ts,2,0.285714
src/lib/maintenance/backup.ts,src/middleware.ts,3,0.166667
src/lib/maintenance/backup.ts,src/pages/api/checkout.ts,2,0.090909
src/lib/maintenance/backup.ts,src/pages/api/payments/webhook.ts,2,0.153846
src/lib/maintenance/backup.ts,src/pages/api/staff/login.ts,2,0.095238
src/lib/maintenance/backup.ts,src/pages/api/staff/orders/create.ts,3,0.176471
src/lib/maintenance/partial-prepay.ts,src/lib/rbac.ts,2,0.166667
src/lib/maintenance/partial-prepay.ts,src/middleware.ts,2,0.133333
src/lib/maintenance/partial-prepay.ts,src/pages/api/checkout.ts,2,0.111111
src/lib/maintenance/partial-prepay.ts,src/pages/api/payments/webhook.ts,2,0.222222
src/lib/maintenance/partial-prepay.ts,src/pages/api/staff/login.ts,2,0.117647
src/lib/maintenance/partial-prepay.ts,src/pages/api/staff/logout.ts,2,0.333333
src/lib/maintenance/reconciliation.ts,src/lib/maintenance/sitemap.ts,2,0.400000
src/lib/maintenance/sitemap.ts,src/lib/rbac.ts,2,0.181818
src/lib/maintenance/sitemap.ts,src/middleware.ts,2,0.142857
src/lib/maintenance/sitemap.ts,src/pages/api/checkout.ts,2,0.117647
src/lib/maintenance/sitemap.ts,src/pages/api/payments/webhook.ts,2,0.250000
src/lib/maintenance/sitemap.ts,src/pages/api/staff/login.ts,2,0.125000
src/lib/maintenance/sitemap.ts,src/pages/api/staff/orders/create.ts,2,0.153846
src/lib/maintenance/sitemap.ts,src/pages/api/staff/returns/[id]/approve.ts,2,0.400000
src/lib/maintenance/sitemap.ts,src/queues/consumers.ts,2,0.166667
src/lib/rbac.ts,src/pages/api/staff/orders/[id]/confirm.ts,4,0.285714
src/lib/rbac.ts,src/pages/api/staff/orders/create.ts,3,0.142857
src/middleware.ts,src/pages/api/payments/create.ts,2,0.111111
src/middleware.ts,src/pages/api/staff/orders/[id]/confirm.ts,3,0.166667
src/pages/api/checkout.ts,src/pages/api/staff/logout.ts,2,0.100000
src/pages/api/payments/create.ts,src/pages/api/payments/webhook.ts,3,0.272727
src/pages/api/payments/create.ts,src/pages/api/staff/login.ts,2,0.100000
src/pages/api/payments/create.ts,src/pages/api/staff/orders/create.ts,2,0.117647
src/pages/api/payments/webhook.ts,src/pages/api/staff/logout.ts,2,0.181818
src/pages/api/payments/webhook.ts,src/pages/api/staff/orders/[id]/confirm.ts,3,0.250000
src/pages/api/payments/webhook.ts,src/pages/api/staff/orders/create.ts,5,0.312500
src/pages/api/staff/login.ts,src/pages/api/staff/orders/[id]/confirm.ts,3,0.150000
src/pages/api/staff/login.ts,src/pages/api/staff/orders/create.ts,4,0.160000
src/pages/api/staff/logout.ts,src/pages/api/staff/orders/[id]/confirm.ts,3,0.333333
src/pages/api/staff/logout.ts,src/pages/api/staff/orders/create.ts,2,0.125000
README.md,astro.config.mjs,2,0.100000
README.md,wrangler.jsonc,2,0.100000
astro.config.mjs,src/pages/api/search.ts,2,0.166667
package.json,src/pages/api/search.ts,2,0.076923
src/entry-cloudflare.ts,src/pages/api/search.ts,2,0.222222
src/middleware.ts,src/pages/api/search.ts,2,0.142857
src/pages/api/search.ts,wrangler.jsonc,2,0.166667
astro.config.mjs,src/pages/products/[slug].astro,2,0.133333
db/migrations/0001_initial_v6_8a_schema.sql,src/lib/rbac.ts,2,0.133333
db/migrations/0001_initial_v6_8a_schema.sql,src/pages/api/payments/webhook.ts,2,0.166667
db/migrations/0001_initial_v6_8a_schema.sql,src/pages/api/staff/login.ts,2,0.100000
package.json,src/lib/orders.ts,2,0.068966
src/entry-cloudflare.ts,src/pages/products/[slug].astro,2,0.166667
src/env.d.ts,src/lib/maintenance/backup.ts,2,0.105263
src/env.d.ts,src/pages/products/[slug].astro,2,0.117647
src/lib/orders.ts,src/lib/rbac.ts,2,0.142857
src/lib/orders.ts,src/middleware.ts,2,0.117647
src/lib/orders.ts,src/pages/api/payments/webhook.ts,3,0.300000
src/lib/orders.ts,src/pages/api/staff/login.ts,2,0.105263
src/lib/orders.ts,src/pages/products/[slug].astro,2,0.250000
src/lib/rbac.ts,src/pages/products/[slug].astro,2,0.142857
src/middleware.ts,src/pages/products/[slug].astro,2,0.117647
src/pages/api/checkout.ts,src/pages/products/[slug].astro,2,0.100000
src/pages/api/payments/webhook.ts,src/pages/products/[slug].astro,2,0.181818
src/pages/api/staff/login.ts,src/pages/products/[slug].astro,2,0.105263
src/pages/products/[slug].astro,wrangler.jsonc,2,0.133333
package.json,wrangler-entry.mjs,2,0.076923
src/entry-cloudflare.ts,wrangler-entry.mjs,2,0.222222
wrangler-entry.mjs,wrangler.jsonc,2,0.166667
README.md,src/components/shell/Header.astro,2,0.153846
README.md,src/styles/global.css,2,0.133333
astro.config.mjs,src/components/shell/Header.astro,2,0.133333
astro.config.mjs,src/lib/money.ts,2,0.166667
astro.config.mjs,tests/checkout.test.ts,2,0.142857
package.json,src/components/shell/Header.astro,2,0.068966
package.json,src/components/staff/PageHeader.astro,2,0.076923
package.json,src/layouts/StaffLayout.astro,3,0.103448
package.json,src/styles/global.css,3,0.100000
src/components/product/ProductCard.astro,src/components/shell/Footer.astro,2,0.666667
src/components/product/ProductCard.astro,src/components/shell/Header.astro,2,0.333333
src/components/product/ProductCard.astro,src/islands/AddToCartButton.tsx,2,0.666667
src/components/product/ProductCard.astro,src/islands/BottomNav.tsx,2,0.666667
src/components/product/ProductCard.astro,src/styles/global.css,2,0.250000
src/components/shell/CategoryRail.astro,src/components/shell/Header.astro,2,0.400000
src/components/shell/CategoryRail.astro,src/islands/GuestCheckout.tsx,2,0.400000
src/components/shell/CategoryRail.astro,src/pages/index.astro,2,0.500000
src/components/shell/CategoryRail.astro,src/pages/order-track.astro,2,0.666667
src/components/shell/CategoryRail.astro,src/pages/products/[slug].astro,2,0.400000
src/components/shell/CategoryRail.astro,src/styles/global.css,2,0.285714
src/components/shell/Footer.astro,src/components/shell/Header.astro,2,0.400000
src/components/shell/Footer.astro,src/islands/AddToCartButton.tsx,2,1.000000
src/components/shell/Footer.astro,src/islands/BottomNav.tsx,2,1.000000
src/components/shell/Footer.astro,src/styles/global.css,2,0.285714
src/components/shell/Header.astro,src/islands/AddToCartButton.tsx,2,0.400000
src/components/shell/Header.astro,src/islands/BottomNav.tsx,2,0.400000
src/components/shell/Header.astro,src/islands/GuestCheckout.tsx,2,0.250000
src/components/shell/Header.astro,src/pages/index.astro,2,0.285714
src/components/shell/Header.astro,src/pages/order-track.astro,2,0.333333
src/components/shell/Header.astro,src/pages/products/[slug].astro,2,0.250000
src/components/shell/Header.astro,src/styles/global.css,4,0.500000
src/components/staff/PageHeader.astro,src/env.d.ts,2,0.142857
src/components/staff/PageHeader.astro,src/layouts/StaffLayout.astro,2,0.333333
src/components/staff/PageHeader.astro,src/lib/rbac.ts,2,0.181818
src/components/staff/PageHeader.astro,src/middleware.ts,2,0.142857
src/components/staff/PageHeader.astro,src/pages/api/staff/orders/[id]/confirm.ts,2,0.285714
src/components/staff/PageHeader.astro,src/pages/staff/index.astro,2,0.250000
src/entry-cloudflare.ts,tests/checkout.test.ts,2,0.181818
src/env.d.ts,src/layouts/StaffLayout.astro,3,0.176471
src/env.d.ts,src/lib/money.ts,2,0.142857
src/env.d.ts,src/pages/api/staff/orders/[id]/confirm.ts,2,0.105263
src/env.d.ts,src/pages/staff/index.astro,3,0.157895
src/env.d.ts,src/styles/global.css,2,0.105263
src/islands/AddToCartButton.tsx,src/islands/BottomNav.tsx,2,1.000000
src/islands/AddToCartButton.tsx,src/styles/global.css,2,0.285714
src/islands/BottomNav.tsx,src/styles/global.css,2,0.285714
src/islands/GuestCheckout.tsx,src/pages/api/staff/orders/create.ts,2,0.125000
src/islands/GuestCheckout.tsx,src/pages/order-track.astro,2,0.333333
src/islands/GuestCheckout.tsx,src/pages/products/[slug].astro,2,0.250000
src/islands/GuestCheckout.tsx,src/styles/global.css,2,0.200000
src/layouts/StaffLayout.astro,src/middleware.ts,2,0.111111
src/layouts/StaffLayout.astro,src/pages/api/staff/login.ts,3,0.157895
src/layouts/StaffLayout.astro,src/pages/api/staff/orders/[id]/confirm.ts,2,0.181818
src/layouts/StaffLayout.astro,src/pages/api/staff/orders/create.ts,2,0.117647
src/layouts/StaffLayout.astro,src/pages/staff/index.astro,5,0.555556
src/layouts/StaffLayout.astro,src/styles/global.css,2,0.181818
src/lib/money.ts,wrangler.jsonc,2,0.166667
src/lib/rbac.ts,src/pages/staff/index.astro,4,0.266667
src/middleware.ts,src/pages/staff/index.astro,3,0.157895
src/middleware.ts,tests/checkout.test.ts,2,0.125000
src/pages/api/checkout.ts,tests/checkout.test.ts,2,0.105263
src/pages/api/payments/webhook.ts,tests/checkout.test.ts,2,0.200000
src/pages/api/staff/login.ts,src/pages/staff/index.astro,4,0.200000
src/pages/api/staff/login.ts,src/styles/global.css,3,0.150000
src/pages/api/staff/login.ts,tests/checkout.test.ts,2,0.111111
src/pages/api/staff/logout.ts,src/pages/staff/index.astro,3,0.300000
src/pages/api/staff/logout.ts,wrangler.jsonc,2,0.133333
src/pages/api/staff/orders/[id]/confirm.ts,src/pages/staff/index.astro,3,0.250000
src/pages/api/staff/orders/[id]/confirm.ts,tests/checkout.test.ts,2,0.222222
src/pages/api/staff/orders/create.ts,src/pages/staff/index.astro,2,0.105263
src/pages/api/staff/orders/create.ts,tests/checkout.test.ts,2,0.133333
src/pages/index.astro,src/pages/order-track.astro,2,0.400000
src/pages/index.astro,src/pages/products/[slug].astro,2,0.285714
src/pages/index.astro,src/styles/global.css,2,0.222222
src/pages/order-track.astro,src/pages/products/[slug].astro,2,0.333333
src/pages/order-track.astro,src/styles/global.css,2,0.250000
src/pages/products/[slug].astro,src/styles/global.css,2,0.200000
src/pages/staff/index.astro,src/styles/global.css,2,0.153846
src/pages/staff/index.astro,wrangler.jsonc,2,0.111111
src/lib/rbac.ts,src/pages/api/staff/api-code/index.ts,3,0.250000
src/lib/rbac.ts,src/pages/staff/backups/index.astro,2,0.133333
src/lib/rbac.ts,src/pages/staff/media-admin/index.astro,2,0.133333
src/lib/rbac.ts,tests/rbac.test.ts,3,0.272727
src/lib/rbac.ts,tests/staff-menu.test.ts,3,0.230769
src/lib/staff-menu.ts,src/pages/api/staff/api-code/index.ts,3,0.300000
src/lib/staff-menu.ts,src/pages/api/staff/api-keys/index.ts,2,0.181818
src/lib/staff-menu.ts,src/pages/staff/api-code/index.astro,2,0.133333
src/lib/staff-menu.ts,src/pages/staff/backups/index.astro,3,0.250000
src/lib/staff-menu.ts,src/pages/staff/media-admin/index.astro,3,0.250000
src/lib/staff-menu.ts,src/pages/staff/products/index.astro,2,0.125000
src/lib/staff-menu.ts,src/pages/staff/settings/index.astro,2,0.153846
src/lib/staff-menu.ts,src/pages/staff/support/index.astro,2,0.166667
src/lib/staff-menu.ts,src/pages/staff/users/index.astro,2,0.153846
src/lib/staff-menu.ts,tests/phase12-extended.test.ts,2,0.222222
src/lib/staff-menu.ts,tests/rbac.test.ts,3,0.333333
src/pages/api/staff/api-code/index.ts,src/pages/api/staff/api-keys/index.ts,2,0.333333
src/pages/api/staff/api-code/index.ts,src/pages/staff/api-code/index.astro,2,0.200000
src/pages/api/staff/api-code/index.ts,src/pages/staff/backups/index.astro,3,0.428571
src/pages/api/staff/api-code/index.ts,src/pages/staff/media-admin/index.astro,3,0.428571
src/pages/api/staff/api-code/index.ts,src/pages/staff/products/index.astro,2,0.181818
src/pages/api/staff/api-code/index.ts,src/pages/staff/settings/index.astro,2,0.250000
src/pages/api/staff/api-code/index.ts,src/pages/staff/users/index.astro,2,0.250000
src/pages/api/staff/api-code/index.ts,tests/rbac.test.ts,3,0.750000
src/pages/api/staff/api-code/index.ts,tests/staff-menu.test.ts,3,0.500000
src/pages/api/staff/api-keys/index.ts,src/pages/staff/api-code/index.astro,4,0.500000
src/pages/api/staff/api-keys/index.ts,src/pages/staff/backups/index.astro,3,0.428571
src/pages/api/staff/api-keys/index.ts,src/pages/staff/media-admin/index.astro,3,0.428571
src/pages/api/staff/api-keys/index.ts,src/pages/staff/products/index.astro,4,0.444444
src/pages/api/staff/api-keys/index.ts,src/pages/staff/sales/new.astro,2,0.250000
src/pages/api/staff/api-keys/index.ts,src/pages/staff/settings/index.astro,3,0.428571
src/pages/api/staff/api-keys/index.ts,src/pages/staff/support/index.astro,2,0.285714
src/pages/api/staff/api-keys/index.ts,src/pages/staff/users/index.astro,3,0.428571
src/pages/api/staff/api-keys/index.ts,tests/phase12-extended.test.ts,2,0.500000
src/pages/api/staff/api-keys/index.ts,tests/staff-menu.test.ts,2,0.285714
src/pages/staff/api-code/index.astro,tests/phase12-extended.test.ts,2,0.250000
src/pages/staff/api-code/index.astro,tests/staff-menu.test.ts,2,0.181818
src/pages/staff/backups/index.astro,tests/phase12-extended.test.ts,2,0.333333
src/pages/staff/backups/index.astro,tests/rbac.test.ts,2,0.285714
src/pages/staff/backups/index.astro,tests/staff-menu.test.ts,3,0.375000
src/pages/staff/media-admin/index.astro,tests/phase12-extended.test.ts,2,0.333333
src/pages/staff/media-admin/index.astro,tests/rbac.test.ts,2,0.285714
src/pages/staff/media-admin/index.astro,tests/staff-menu.test.ts,3,0.375000
src/pages/staff/products/index.astro,tests/phase12-extended.test.ts,2,0.222222
src/pages/staff/products/index.astro,tests/staff-menu.test.ts,2,0.166667
src/pages/staff/settings/index.astro,tests/phase12-extended.test.ts,2,0.333333
src/pages/staff/settings/index.astro,tests/staff-menu.test.ts,2,0.222222
src/pages/staff/support/index.astro,tests/phase12-extended.test.ts,2,0.400000
src/pages/staff/support/index.astro,tests/staff-menu.test.ts,2,0.250000
src/pages/staff/users/index.astro,tests/phase12-extended.test.ts,2,0.333333
src/pages/staff/users/index.astro,tests/staff-menu.test.ts,2,0.222222
tests/phase12-extended.test.ts,tests/staff-menu.test.ts,2,0.400000
tests/rbac.test.ts,tests/staff-menu.test.ts,3,0.600000
db/migrations/0001_initial_v6_8a_schema.sql,src/lib/staff-menu.ts,2,0.153846
db/migrations/0001_initial_v6_8a_schema.sql,tests/staff-menu.test.ts,2,0.222222
db/migrations/0009_staff_roles_developer_auditor.sql,src/lib/staff-menu.ts,2,0.222222
db/migrations/0009_staff_roles_developer_auditor.sql,src/pages/staff/backups/index.astro,2,0.333333
db/migrations/0009_staff_roles_developer_auditor.sql,src/pages/staff/media-admin/index.astro,2,0.333333
db/migrations/0009_staff_roles_developer_auditor.sql,src/pages/staff/sales/orders.astro,2,0.500000
db/migrations/0009_staff_roles_developer_auditor.sql,tests/staff-menu.test.ts,2,0.400000
src/lib/staff-menu.ts,src/pages/staff/sales/orders.astro,2,0.181818
src/pages/api/staff/ai/generate-product-content.ts,src/pages/api/staff/api-keys/index.ts,2,0.250000
src/pages/api/staff/ai/generate-product-content.ts,src/pages/staff/api-code/index.astro,2,0.166667
src/pages/api/staff/ai/generate-product-content.ts,src/pages/staff/fraud/index.astro,2,0.222222
src/pages/api/staff/ai/generate-product-content.ts,src/pages/staff/inventory/index.astro,2,0.250000
src/pages/api/staff/ai/generate-product-content.ts,src/pages/staff/orders/index.astro,2,0.250000
src/pages/api/staff/ai/generate-product-content.ts,src/pages/staff/products/index.astro,2,0.153846
src/pages/api/staff/api-keys/index.ts,src/pages/staff/fraud/index.astro,2,0.285714
src/pages/api/staff/api-keys/index.ts,src/pages/staff/inventory/index.astro,2,0.333333
src/pages/api/staff/api-keys/index.ts,src/pages/staff/orders/index.astro,2,0.333333
src/pages/staff/sales/orders.astro,tests/staff-menu.test.ts,2,0.285714
package.json,src/pages/api/staff/api-code/index.ts,2,0.071429
src/env.d.ts,src/pages/api/staff/api-code/index.ts,2,0.125000
src/env.d.ts,src/pages/staff/backups/index.astro,2,0.111111
src/env.d.ts,src/pages/staff/media-admin/index.astro,2,0.111111
src/env.d.ts,src/pages/staff/roles/index.astro,2,0.125000
src/layouts/StaffLayout.astro,src/pages/staff/backups/index.astro,2,0.200000
src/layouts/StaffLayout.astro,src/pages/staff/media-admin/index.astro,2,0.200000
src/layouts/StaffLayout.astro,src/pages/staff/packing/courier.astro,2,0.222222
src/layouts/StaffLayout.astro,src/pages/staff/packing/packed.astro,2,0.285714
src/layouts/StaffLayout.astro,src/pages/staff/packing/slips.astro,2,0.285714
src/layouts/StaffLayout.astro,src/pages/staff/roles/index.astro,2,0.250000
src/layouts/StaffLayout.astro,src/pages/staff/sales/instore.astro,2,0.181818
src/layouts/StaffLayout.astro,src/pages/staff/sales/notes.astro,2,0.285714
src/layouts/StaffLayout.astro,src/pages/staff/sales/orders.astro,2,0.250000
src/layouts/StaffLayout.astro,src/pages/staff/sales/search.astro,2,0.285714
src/layouts/StaffLayout.astro,src/pages/staff/support/escalations.astro,2,0.285714
src/lib/staff-menu.ts,src/pages/api/staff/orders/[id]/confirm.ts,2,0.142857
src/lib/staff-menu.ts,src/pages/staff/index.astro,2,0.133333
src/middleware.ts,src/pages/api/staff/api-code/index.ts,2,0.125000
src/middleware.ts,src/pages/staff/backups/index.astro,2,0.111111
src/middleware.ts,src/pages/staff/media-admin/index.astro,2,0.111111
src/middleware.ts,src/pages/staff/roles/index.astro,2,0.125000
src/pages/api/staff/api-code/index.ts,src/pages/api/staff/orders/[id]/confirm.ts,2,0.222222
src/pages/api/staff/api-code/index.ts,src/pages/staff/index.astro,2,0.200000
src/pages/api/staff/api-code/index.ts,src/pages/staff/roles/index.astro,2,0.333333
src/pages/api/staff/orders/[id]/confirm.ts,tests/rbac.test.ts,2,0.250000
src/pages/api/staff/orders/[id]/confirm.ts,tests/staff-menu.test.ts,2,0.200000
src/pages/staff/index.astro,tests/rbac.test.ts,2,0.222222
src/pages/staff/index.astro,tests/staff-menu.test.ts,2,0.181818
package.json,src/lib/api-keys.ts,2,0.076923
package.json,src/pages/api/staff/api-keys/index.ts,2,0.071429
src/env.d.ts,src/lib/api-keys.ts,2,0.142857
src/env.d.ts,src/lib/audit.ts,2,0.125000
src/env.d.ts,src/pages/api/staff/api-keys/index.ts,2,0.125000
src/env.d.ts,src/pages/staff/api-code/index.astro,2,0.100000
src/env.d.ts,src/pages/staff/products/index.astro,2,0.095238
src/lib/api-keys.ts,src/lib/audit.ts,2,0.500000
src/lib/api-keys.ts,src/pages/api/staff/api-keys/index.ts,2,0.500000
src/lib/api-keys.ts,src/pages/staff/api-code/index.astro,2,0.250000
src/lib/api-keys.ts,src/pages/staff/products/index.astro,2,0.222222
src/lib/audit.ts,src/pages/api/staff/api-code/index.ts,2,0.333333
src/lib/audit.ts,src/pages/api/staff/api-keys/index.ts,2,0.333333
src/lib/audit.ts,src/pages/api/staff/uploads.ts,2,0.250000
src/lib/audit.ts,src/pages/staff/api-code/index.astro,2,0.200000
src/lib/audit.ts,src/pages/staff/products/index.astro,2,0.181818
src/pages/api/staff/api-code/index.ts,src/pages/api/staff/uploads.ts,2,0.250000
src/pages/api/staff/coupons/[id].ts,src/pages/api/staff/coupons/index.ts,2,1.000000
src/pages/api/staff/coupons/[id].ts,src/pages/api/staff/orders/create.ts,2,0.153846
src/pages/api/staff/coupons/index.ts,src/pages/api/staff/orders/create.ts,2,0.153846
src/pages/api/staff/orders/create.ts,src/pages/staff/api-code/index.astro,2,0.105263
src/pages/api/staff/orders/create.ts,src/pages/staff/backups/index.astro,2,0.117647
src/pages/api/staff/orders/create.ts,src/pages/staff/media-admin/index.astro,2,0.117647
src/pages/api/staff/orders/create.ts,src/pages/staff/products/index.astro,2,0.100000
src/pages/api/staff/orders/create.ts,src/pages/staff/roles/index.astro,2,0.133333
src/pages/api/staff/orders/create.ts,src/pages/staff/settings/index.astro,2,0.117647
src/pages/api/staff/orders/create.ts,src/pages/staff/users/index.astro,2,0.117647
package.json,src/pages/staff/orders/[id].astro,2,0.062500
src/pages/api/staff/login.ts,src/pages/staff/api-code/index.astro,3,0.142857
src/pages/api/staff/login.ts,src/pages/staff/audit/index.astro,2,0.111111
